FL_DATE,OP_CARRIER,ORIGIN,DEST,DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE,DAY_OF_WEEK,WEATHER_DELAY,CARRIER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023-01-11,UA,PHL,SFO,1303,6.5,10.7,414.0,4,0.0,0.0,0.0,0.0,0.4
2023-01-11,AS,MIA,DEN,623,19.6,12.5,310.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,DEN,JFK,1028,-12.8,-15.9,402.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,SLC,JFK,1219,-4.4,2.7,264.0,7,0.0,0.0,0.0,0.0,5.6
2023-01-11,OH,DFW,JFK,1125,-9.5,11.3,265.0,4,0.0,0.0,25.4,0.0,0.0
2023-01-11,B6,CLT,FLL,2307,37.8,23.8,755.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,CLT,LAX,821,17.2,-0.9,263.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,MQ,MDW,MCO,744,-5.6,-4.1,76.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,F9,IAH,BWI,2000,16.5,22.4,1069.0,1,0.0,37.8,0.0,0.0,0.0
2023-01-11,DL,IAH,LGA,2102,22.2,16.7,495.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,MIA,SEA,1928,-15.7,-7.0,991.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,IAH,LAS,2011,27.0,17.5,1582.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,DTW,DFW,1212,30.5,49.8,1595.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,YV,MCO,JFK,2041,-0.9,5.4,296.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,PHX,DFW,1249,-12.8,-15.7,945.0,1,0.0,11.2,0.0,0.0,0.0
2023-01-11,YX,PHL,PHX,1012,-2.3,-9.5,150.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,IAH,MSP,848,-13.0,-8.3,865.0,4,0.0,0.0,2.3,0.0,0.0
2023-01-11,DL,IAD,FLL,1706,40.6,41.2,457.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,JFK,FLL,1320,22.5,6.0,249.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,PHL,EWR,1051,-0.2,-0.1,1212.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,LGA,FLL,507,3.0,10.0,1496.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,DTW,IAH,1534,-0.1,3.3,515.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,BWI,LAX,1619,1.6,7.6,511.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,IAH,ATL,612,-2.9,12.4,293.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,LAS,DFW,1308,-5.5,-35.8,974.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,SFO,CLT,1006,1.8,3.7,131.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,MIA,DTW,1554,-2.9,-26.0,96.0,4,0.0,0.0,0.0,0.0,9.9
2023-01-11,G4,SFO,CLT,1014,41.4,34.7,288.0,3,0.0,23.5,0.0,0.0,3.0
2023-01-11,UA,MSP,BWI,1630,1.2,14.0,744.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,SEA,IAD,743,52.1,43.0,484.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,IAD,LAX,921,9.4,-1.4,2522.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,MSP,LAX,1540,-4.0,4.9,489.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,DTW,DFW,1845,117.1,100.9,758.0,6,0.0,0.1,22.5,0.0,0.0
2023-01-11,WN,ORD,CLT,1739,-2.4,-0.1,149.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,DFW,MDW,1115,3.2,24.3,1004.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,MQ,DFW,SEA,917,0.7,-14.5,1147.0,4,0.0,0.0,0.0,0.0,11.7
2023-01-11,AA,BOS,SEA,1030,-2.4,-8.4,452.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,OO,ORD,SLC,1110,9.6,11.9,1056.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,FLL,DEN,717,42.6,48.4,317.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,IAD,LAX,802,7.9,-2.9,1148.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,LAX,IAH,828,5.4,0.5,660.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,CLT,MIA,933,41.5,34.6,545.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,LAS,SLC,1221,5.4,3.1,1033.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,G4,SFO,ORD,807,6.5,12.5,977.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,PHX,JFK,2016,2.5,1.6,754.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,EWR,SFO,2109,-14.5,-5.8,310.0,6,0.0,0.0,0.0,0.0,10.1
2023-01-11,AA,IAH,FLL,2352,3.5,-9.1,1155.0,1,0.0,29.2,0.0,0.0,0.0
2023-01-11,G4,SEA,IAD,754,6.1,6.6,750.0,6,0.0,82.3,0.0,0.0,0.0
2023-01-11,G4,CLT,FLL,1636,-6.6,-5.3,745.0,7,0.0,48.3,0.0,0.0,0.0
2023-01-11,AS,ORD,MSP,2051,1.5,9.7,252.0,1,0.0,0.0,0.0,0.0,29.6
2023-01-11,UA,IAD,MCO,643,-4.8,21.1,2010.0,3,0.0,0.0,15.5,0.0,23.1
2023-01-11,AA,BOS,DFW,1835,5.1,13.9,765.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,SLC,SFO,1328,-4.5,-10.9,696.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,PHL,SFO,933,-6.6,0.7,2043.0,5,8.2,0.0,0.0,0.0,0.0
2023-01-11,AA,FLL,PHL,1346,-2.3,-2.5,471.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,JFK,MIA,1256,73.6,59.2,116.0,1,0.0,0.0,0.0,0.0,4.9
2023-01-11,G4,DFW,MDW,1710,-3.1,-7.9,337.0,1,0.0,0.0,0.0,0.0,6.0
2023-01-11,UA,CLT,BOS,826,0.9,-5.1,1035.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,YV,MIA,LAS,804,5.0,-7.2,258.0,3,0.6,0.0,0.0,0.0,0.0
2023-01-11,DL,SLC,EWR,630,-0.0,-13.0,322.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,MQ,IAH,MDW,1310,-13.5,-4.9,771.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,DTW,MCO,1601,53.0,41.5,730.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,SEA,MSP,1204,40.4,36.2,779.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,JFK,FLL,1203,47.4,31.6,205.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,JFK,BOS,939,29.3,30.7,269.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,G4,LGA,LAS,1136,45.7,31.8,1243.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,FLL,SEA,1944,-3.6,-16.4,726.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,CLT,PHL,1954,0.2,15.9,447.0,5,2.3,2.7,0.0,0.0,0.0
2023-01-11,NK,FLL,MIA,1811,33.5,30.6,166.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,PHL,DEN,733,-8.9,-10.7,1551.0,6,0.0,0.0,14.4,0.0,26.2
2023-01-11,AS,DEN,LGA,2209,6.2,3.3,265.0,4,0.0,0.0,15.2,0.0,0.0
2023-01-11,UA,BWI,DFW,653,0.1,-3.5,673.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,MCO,ORD,2232,-10.4,-3.9,1018.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,YX,DFW,SEA,1506,0.3,-15.2,1280.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,LGA,IAH,2044,-0.7,-18.6,154.0,4,0.0,8.5,0.0,0.0,0.9
2023-01-11,AA,PHL,PHX,1625,-7.7,-5.4,401.0,3,0.0,53.4,0.0,0.0,0.0
2023-01-11,WN,SEA,SFO,1723,41.5,17.8,1961.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,FLL,DTW,2022,-0.9,-19.8,800.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,YX,SFO,LAX,2107,73.3,71.3,511.0,5,2.2,0.0,0.0,0.0,0.0
2023-01-11,WN,SLC,EWR,852,-2.7,-0.6,434.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,FLL,LGA,2346,1.6,3.2,427.0,1,0.0,9.7,0.0,0.0,0.0
2023-01-11,NK,SFO,MIA,1347,-2.6,-13.4,271.0,4,0.0,0.0,21.3,0.0,0.0
2023-01-11,AA,BOS,EWR,2032,-2.6,11.7,1188.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,MIA,SEA,907,6.5,15.6,484.0,3,0.0,0.0,21.5,0.0,0.0
2023-01-11,G4,SEA,ATL,1020,77.2,52.0,344.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,DEN,BWI,820,23.9,19.2,488.0,2,7.4,54.3,0.0,0.0,0.0
2023-01-11,OH,JFK,SLC,2002,17.2,10.5,907.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,LGA,PHL,1523,17.3,14.3,407.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,F9,MSP,LAS,606,5.0,15.1,121.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,G4,LGA,SLC,939,12.9,7.2,760.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,SLC,MCO,759,-5.5,5.2,474.0,7,0.0,0.0,0.0,0.0,27.8
2023-01-11,UA,BWI,CLT,1044,-7.1,-23.3,780.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,OO,MDW,DEN,1909,1.7,-4.7,1572.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,B6,MIA,DTW,1044,5.6,0.7,237.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,JFK,LAX,631,-12.5,-16.0,510.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,CLT,ORD,934,-3.7,-2.9,1975.0,7,0.0,28.0,0.0,0.0,0.0
2023-01-11,AA,JFK,ORD,1611,-2.2,-0.3,1161.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,SFO,IAH,1129,-7.4,-4.0,473.0,2,0.0,37.9,3.3,0.0,1.0
2023-01-11,WN,MSP,MIA,1628,-6.5,3.3,335.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,LGA,LAX,1605,4.7,11.3,2004.0,5,0.0,40.3,0.0,0.0,0.0
2023-01-11,OO,DFW,MIA,1854,1.8,-13.5,274.0,3,0.0,6.9,6.1,0.0,0.0
2023-01-11,AA,BOS,MIA,1856,4.4,5.2,595.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,DTW,IAH,1552,0.7,-5.5,482.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,MIA,IAH,1314,71.1,68.6,317.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,FLL,PHL,619,1.4,14.1,295.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,FLL,CLT,843,-9.6,0.3,423.0,4,0.7,18.6,0.0,0.0,11.9
2023-01-11,UA,LAS,SFO,1908,-4.5,15.2,485.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,DFW,BOS,1827,60.8,59.2,1971.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,F9,LAX,BOS,1241,-6.9,4.1,728.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,SLC,ORD,1838,43.4,28.9,1600.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,B6,PHL,DTW,939,-5.7,-5.1,269.0,2,0.0,0.0,0.0,0.0,27.7
2023-01-11,AS,DEN,FLL,539,-9.1,-0.8,504.0,7,0.0,12.2,0.0,0.0,0.0
2023-01-11,B6,IAH,PHL,1037,40.3,37.1,341.0,3,0.0,0.0,0.0,0.0,52.6
2023-01-11,DL,DEN,IAD,1934,-3.0,-11.7,462.0,7,30.4,0.0,0.0,0.0,0.0
2023-01-11,AA,DTW,DEN,627,-6.2,-14.5,1450.0,1,0.0,2.1,0.0,0.0,0.0
2023-01-11,AS,MSP,DTW,715,-10.7,-27.2,514.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,IAD,MDW,1002,-17.0,-10.7,751.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,LGA,MIA,1038,-3.8,-13.5,1525.0,5,0.0,0.0,0.0,0.0,15.0
2023-01-11,AS,IAD,JFK,1224,-13.0,-4.3,667.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,DFW,MSP,1203,3.7,10.4,831.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,MSP,DEN,521,59.2,52.5,753.0,5,0.0,0.0,0.0,0.0,34.1
2023-01-11,AA,PHL,IAH,1213,10.5,12.9,551.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,CLT,MDW,718,-0.2,10.0,621.0,4,0.0,0.0,0.0,0.0,1.6
2023-01-11,OO,ATL,LAX,1608,-7.8,4.9,1193.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,SEA,DTW,2112,42.0,13.4,456.0,4,0.0,0.0,19.4,0.0,0.0
2023-01-11,DL,LAS,PHX,2359,4.5,10.9,481.0,1,0.0,45.2,0.0,0.0,13.9
2023-01-11,NK,BWI,MCO,1144,-12.4,-5.7,291.0,4,0.0,18.0,0.0,0.0,0.0
2023-01-11,F9,EWR,IAD,1423,106.0,93.1,759.0,5,0.0,0.0,2.6,0.0,0.0
2023-01-11,AS,MCO,DTW,1209,15.2,17.7,364.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,BOS,JFK,835,2.9,-0.7,500.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,MIA,EWR,1110,1.1,-23.0,2064.0,7,0.0,39.3,0.0,0.0,0.0
2023-01-11,OH,LAX,MCO,2108,5.6,-1.3,1558.0,6,0.0,0.0,8.2,0.0,11.7
2023-01-11,9E,SEA,DEN,1222,5.3,-13.8,1007.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,MSP,MIA,1854,36.4,14.4,922.0,4,0.0,2.3,0.0,0.0,0.0
2023-01-11,UA,CLT,JFK,1318,30.3,36.5,545.0,1,62.7,12.8,0.0,0.0,0.0
2023-01-11,B6,CLT,LAS,1151,-5.0,-9.7,335.0,5,0.0,0.0,0.0,0.0,16.7
2023-01-11,WN,BOS,JFK,649,-9.4,-5.3,739.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,MIA,IAD,2116,-2.3,-1.9,1448.0,1,0.0,0.0,14.9,0.0,18.8
2023-01-11,AA,FLL,IAH,743,47.8,54.0,1197.0,5,0.0,23.7,0.0,0.0,0.0
2023-01-11,B6,PHL,BWI,1622,-16.0,-12.9,775.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,G4,ORD,LGA,905,-7.2,-12.1,2439.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,ATL,LGA,949,9.5,22.9,440.0,3,0.0,27.3,0.0,0.0,0.0
2023-01-11,B6,ATL,MSP,1210,-0.0,-5.0,1356.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,CLT,MCO,1106,3.7,7.3,443.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,HA,BWI,DFW,632,66.1,61.2,1965.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,SFO,JFK,744,22.7,6.9,581.0,4,0.0,0.0,0.0,0.0,2.1
2023-01-11,YX,EWR,MCO,2150,-3.0,6.7,451.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,IAH,DEN,1038,6.3,18.9,698.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,JFK,IAD,1034,18.3,4.2,547.0,1,0.0,30.9,0.0,0.0,0.0
2023-01-11,AA,DFW,LGA,1213,4.0,3.7,407.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,YV,PHL,MIA,816,-15.6,0.1,724.0,2,0.0,0.0,2.7,0.0,0.0
2023-01-11,AA,DEN,SLC,632,53.6,29.3,1233.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,PHL,ATL,2020,20.5,23.7,1276.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,IAD,PHL,751,19.5,4.1,775.0,4,0.0,0.0,0.0,0.0,3.6
2023-01-11,DL,MCO,MDW,1428,17.8,11.9,523.0,5,0.0,27.9,0.0,0.0,0.0
2023-01-11,YX,SFO,LGA,1647,-5.9,-7.1,308.0,6,0.0,0.4,0.0,0.0,0.0
2023-01-11,MQ,IAD,DFW,509,-6.6,-17.4,1565.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,DFW,FLL,1648,-0.4,-9.4,1565.0,7,0.0,0.0,4.3,0.0,0.0
2023-01-11,NK,SFO,SEA,2309,18.5,15.0,172.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,SLC,MDW,1934,-13.5,2.3,1009.0,7,15.1,0.0,0.0,0.0,0.0
2023-01-11,B6,PHL,ATL,1046,-10.8,-4.4,1451.0,6,0.0,0.0,0.0,0.0,27.3
2023-01-11,MQ,ATL,JFK,557,4.1,-12.9,961.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,OO,SLC,ATL,2030,-4.4,0.9,404.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,SLC,FLL,1806,45.8,39.3,490.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,ATL,PHX,2118,-5.5,-11.0,444.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,SFO,ATL,2337,3.7,-1.2,710.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,IAD,FLL,844,2.1,6.8,1560.0,2,0.0,11.5,0.0,0.0,0.0
2023-01-11,UA,MIA,SFO,910,-5.6,-20.5,1044.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,LAS,ATL,1053,-9.0,-14.1,718.0,1,0.0,24.4,0.0,0.0,0.0
2023-01-11,AS,PHL,JFK,611,-15.9,-25.0,1480.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,CLT,ATL,2252,2.4,-6.0,261.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,MDW,SFO,1600,20.6,20.8,458.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,YX,MSP,DFW,650,-14.7,-12.0,785.0,3,0.0,0.0,0.0,0.0,2.1
2023-01-11,WN,MIA,IAH,1506,-5.0,2.5,827.0,4,0.0,0.0,0.0,0.0,20.0
2023-01-11,9E,MSP,IAD,756,-7.3,-28.7,2512.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,BWI,LAS,1722,2.4,-0.7,1020.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,EWR,BOS,1505,-4.6,-5.0,415.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,MDW,DFW,1326,8.6,-9.1,980.0,7,0.0,0.0,0.0,0.0,36.7
2023-01-11,DL,MDW,DTW,954,-5.1,-11.2,2509.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,MSP,LAX,1633,65.5,55.5,1072.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,SEA,MSP,929,103.6,91.3,473.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,SLC,LGA,522,74.8,67.1,1007.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,IAH,LAS,2108,2.2,-17.8,812.0,4,0.0,0.0,0.0,0.0,21.6
2023-01-11,AA,BWI,LGA,706,-5.0,-10.6,804.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,G4,PHL,DFW,1735,18.0,0.0,2020.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,DFW,CLT,1059,-8.3,-7.1,720.0,6,0.0,0.0,6.6,0.0,0.0
2023-01-11,NK,MDW,LGA,1150,17.0,10.1,527.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,YV,MIA,PHX,837,-8.3,-13.3,1008.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,B6,LAS,BOS,712,-8.8,24.2,690.0,7,0.0,0.0,0.0,0.0,10.8
2023-01-11,UA,SLC,DTW,652,78.8,56.5,490.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,MCO,EWR,505,102.4,86.9,528.0,1,0.0,0.0,16.8,0.0,0.0
2023-01-11,WN,MCO,IAD,1336,22.5,23.9,826.0,1,4.5,0.0,0.0,0.0,0.0
2023-01-11,AA,ORD,LAS,2042,36.8,34.9,262.0,5,0.0,0.0,0.0,0.0,6.5
2023-01-11,DL,ORD,DTW,820,4.0,9.2,543.0,2,0.0,0.0,2.1,0.0,0.0
2023-01-11,B6,ORD,MIA,621,11.1,13.0,1170.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,MQ,SEA,MIA,1234,34.0,25.6,1497.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,OH,IAH,PHX,1213,-6.8,-5.7,480.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,SFO,DEN,1630,14.5,5.8,1297.0,1,8.4,0.0,0.0,0.0,0.0
2023-01-11,AS,MSP,EWR,855,2.7,-5.1,332.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,BOS,DFW,1905,-3.2,-15.9,340.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,MCO,DFW,624,-1.5,6.6,715.0,5,0.0,0.0,0.0,0.0,17.1
2023-01-11,B6,CLT,MDW,1254,-0.6,10.5,1027.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,EWR,LGA,1423,39.9,28.0,440.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,9E,EWR,SLC,818,-13.0,-11.8,1873.0,6,61.3,0.0,0.0,0.0,0.0
2023-01-11,DL,IAD,PHL,649,11.0,25.3,978.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,PHL,LAS,649,-2.2,9.3,1568.0,5,6.3,0.0,0.0,0.0,0.0
2023-01-11,UA,SLC,IAD,2044,-0.5,8.5,279.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,MDW,MSP,514,14.6,15.1,783.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,MQ,BOS,JFK,935,-7.5,-12.7,631.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,WN,LAX,BOS,2221,3.2,-2.4,1496.0,5,0.0,3.2,0.0,0.0,0.0
2023-01-11,OH,PHL,ATL,1054,-8.3,-4.7,239.0,3,0.0,127.3,27.8,0.0,0.0
2023-01-11,AA,JFK,ATL,701,0.6,4.9,1095.0,6,0.0,0.0,3.9,0.0,0.0
2023-01-11,YX,CLT,DTW,616,-0.4,-10.0,271.0,3,0.0,0.0,10.4,0.0,0.0
2023-01-11,YV,IAD,LGA,2138,4.3,16.1,1525.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,BOS,BWI,2035,7.7,20.6,743.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,FLL,DEN,628,-6.6,2.3,328.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,ATL,IAH,1319,9.3,22.9,1151.0,2,0.0,0.0,3.2,0.0,0.0
2023-01-11,DL,DEN,MSP,1444,18.9,22.4,853.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,ATL,PHL,1653,-4.0,-0.7,227.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,MQ,MDW,DEN,740,103.2,88.2,184.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,HA,BWI,DTW,838,-6.0,-8.3,450.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,BWI,PHX,2145,47.1,40.0,1001.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,B6,ORD,ATL,1439,-11.6,-20.3,803.0,5,0.0,0.0,0.0,0.0,8.9
2023-01-11,AA,BWI,MCO,1051,25.7,21.0,721.0,1,0.0,14.8,0.0,0.0,46.2
2023-01-11,DL,SLC,MCO,1946,-18.4,-27.3,376.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,NK,ATL,IAD,1234,-7.6,-14.5,1021.0,2,0.0,0.0,0.0,0.0,0.0
2023-01-11,AA,DFW,MCO,734,-2.4,10.2,492.0,5,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,LAS,SEA,1740,8.4,19.0,548.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,IAD,DFW,1952,17.3,6.3,710.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,AS,FLL,DEN,612,1.4,9.9,1185.0,2,0.0,0.0,0.0,0.0,7.6
2023-01-11,B6,ORD,PHX,730,72.8,56.0,122.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,F9,ORD,EWR,852,5.6,-1.9,69.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,YV,MIA,MCO,747,1.0,14.8,196.0,7,0.0,0.0,0.0,0.0,1.5
2023-01-11,OO,LGA,DFW,1625,4.6,-7.0,1155.0,4,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,LAS,LGA,635,-6.4,-23.3,1164.0,1,0.0,14.8,0.0,0.0,0.0
2023-01-11,DL,SEA,LAS,622,-10.1,-15.2,1033.0,1,0.0,0.0,0.0,3.4,0.0
2023-01-11,HA,IAH,MDW,2357,39.0,27.1,132.0,6,0.2,0.0,0.0,0.0,0.0
2023-01-11,NK,SLC,DFW,1255,22.4,15.3,1032.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,FLL,ORD,1000,68.5,41.0,1419.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,ATL,FLL,952,0.5,3.9,1517.0,7,4.5,0.0,0.0,0.0,0.0
2023-01-11,DL,LAS,SEA,1133,7.9,25.7,1127.0,1,0.0,0.0,0.0,0.0,32.7
2023-01-11,9E,LAX,EWR,837,4.3,6.7,725.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,G4,MCO,IAH,2156,-7.4,-8.5,798.0,6,0.0,0.0,0.0,0.0,0.0
2023-01-11,DL,LAX,MCO,2152,25.8,28.6,733.0,7,0.0,0.0,0.0,0.0,3.3
2023-01-11,B6,SFO,MIA,2256,11.7,10.7,697.0,2,0.0,0.0,0.0,0.0,52.2
2023-01-11,WN,JFK,DFW,2150,-14.7,-11.9,812.0,7,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,LAX,DFW,2134,-5.6,-5.6,345.0,3,0.0,0.0,0.0,0.0,0.0
2023-01-11,UA,IAD,BWI,1137,3.2,4.9,1273.0,6,0.0,0.0,0.0,0.0,0.0
